date,bailout,debt,crisis,referendum,euro dollar
2011-07-03,0,4,4,1,4
2011-07-04,0,4,5,1,4
2011-07-05,0,6,5,0,4
2011-07-06,0,7,5,0,4
2011-07-07,0,7,5,0,4
2011-07-08,0,6,5,0,4
2011-07-09,0,5,5,0,3
2011-07-10,0,5,5,0,3
2011-07-11,0,9,6,0,4
2011-07-12,0,11,6,0,5
2011-07-13,0,10,6,0,5
2011-07-14,0,12,6,0,5
2011-07-15,0,11,5,0,4
2011-07-16,0,8,5,0,3
2011-07-17,0,7,5,0,4
2011-07-18,0,10,6,0,5
2011-07-19,0,10,5,0,4
2011-07-20,0,9,5,0,4
2011-07-21,0,10,6,0,5
2011-07-22,1,10,5,0,4
2011-07-23,0,10,5,0,3
2011-07-24,0,11,5,0,4
2011-07-25,0,14,5,0,4
2011-07-26,0,22,7,0,5
2011-07-27,0,19,7,0,5
2011-07-28,0,20,7,0,4
2011-07-29,0,24,7,0,4
2011-07-30,0,21,7,0,4
2011-07-31,0,21,7,0,4
2011-08-01,0,32,7,0,5
2011-08-02,0,29,7,1,5
2011-08-03,0,16,6,0,5
2011-08-04,0,11,6,0,5
2011-08-05,0,10,7,0,5
2011-08-06,0,13,6,0,5
2011-08-07,0,10,7,0,5
2011-08-08,0,13,8,0,7
2011-08-09,0,10,8,0,6
2011-08-10,0,9,7,0,5
2011-08-11,0,8,7,0,5
2011-08-12,0,6,6,0,4
2011-08-13,0,5,5,0,4
2011-08-14,0,5,6,0,4
2011-08-15,0,7,6,0,4
2011-08-16,0,7,6,0,5
2011-08-17,0,7,6,0,4
2011-08-18,0,7,6,0,4
2011-08-19,0,6,6,0,4
2011-08-20,0,4,5,0,3
2011-08-21,0,5,6,0,4
2011-08-22,0,6,6,0,4
2011-08-23,0,6,6,0,4
2011-08-24,0,7,6,0,4
2011-08-25,0,6,5,1,4
2011-08-26,0,6,5,1,3
2011-08-27,0,4,5,1,3
2011-08-28,0,4,5,0,3
2011-08-29,0,6,6,0,4
2011-08-30,0,7,6,1,4
2011-08-31,0,8,6,1,4
2011-09-01,0,7,6,1,4
2011-09-02,0,8,5,0,4
2011-09-03,0,7,5,0,3
2011-09-04,0,8,5,0,3
2011-09-05,0,8,6,1,4
2011-09-06,0,8,6,1,5
2011-09-07,4,93,71,7,51
2011-09-08,3,90,68,10,49
2011-09-09,2,90,65,10,51
2011-09-10,2,75,57,6,43
2011-09-11,2,73,64,6,42
2011-09-12,3,89,80,8,62
2011-09-13,3,95,76,10,58
2011-09-14,2,94,79,11,55
2011-09-15,3,91,73,11,53
2011-09-16,4,82,67,11,47
2011-09-17,3,70,56,9,41
2011-09-18,3,68,64,8,43
2011-09-19,3,93,75,11,53
2011-09-20,3,89,73,13,52
2011-09-21,3,90,74,11,51
2011-09-22,3,88,78,11,55
2011-09-23,2,84,74,9,54
2011-09-24,2,67,66,7,39
2011-09-25,3,66,72,9,44
2011-09-26,4,90,84,8,57
2011-09-27,5,91,88,6,54
2011-09-28,6,95,84,6,51
2011-09-29,8,91,77,5,48
2011-09-30,5,82,70,6,48
2011-10-01,3,64,64,5,40
2011-10-02,4,66,73,5,41
2011-10-03,5,88,85,6,55
2011-10-04,5,85,88,5,65
2011-10-05,4,91,86,6,58
2011-10-06,5,80,81,5,53
2011-10-07,5,76,72,4,49
2011-10-08,4,56,65,4,40
2011-10-09,4,61,74,6,45
2011-10-10,4,81,81,6,50
2011-10-11,8,84,89,7,50
2011-10-12,6,85,85,7,48
2011-10-13,4,78,79,6,45
2011-10-14,4,71,72,5,40
2011-10-15,4,55,65,4,35
2011-10-16,4,58,74,5,40
2011-10-17,4,80,82,7,46
2011-10-18,5,82,86,6,45
2011-10-19,5,90,86,6,44
2011-10-20,5,81,83,7,42
2011-10-21,5,75,73,7,41
2011-10-22,4,57,65,5,32
2011-10-23,4,63,74,7,41
2011-10-24,4,81,85,16,46
2011-10-25,5,87,86,15,44
2011-10-26,6,95,90,11,45
2011-10-27,7,93,90,13,53
2011-10-28,5,75,72,6,45
2011-10-29,4,54,64,6,35
2011-10-30,3,56,68,6,38
2011-10-31,5,76,77,9,45
2011-11-01,8,91,89,76,54
2011-11-02,7,89,94,60,53
2011-11-03,9,91,100,51,49
2011-11-04,6,74,86,23,45
2011-11-05,5,57,71,11,39
2011-11-06,5,59,78,12,40
2011-11-07,5,85,89,14,47
2011-11-08,4,88,92,12,46
2011-11-09,6,97,97,20,51
2011-11-10,5,93,95,9,47
2011-11-11,4,71,78,6,43
2011-11-12,3,53,72,5,36
2011-11-13,4,61,81,6,41
2011-11-14,5,79,91,7,48
2011-11-15,5,81,96,6,46
2011-11-16,5,87,94,6,47
2011-11-17,5,90,95,6,46
2011-11-18,4,80,79,5,43
2011-11-19,3,53,66,4,36
2011-11-20,3,60,77,6,39
2011-11-21,3,86,90,7,45
2011-11-22,3,86,89,6,44
2011-11-23,4,94,82,6,46
2011-11-24,2,84,77,6,39
2011-11-25,2,78,70,6,45
2011-11-26,2,73,64,6,40
2011-11-27,3,73,78,6,40
2011-11-28,4,86,92,5,50
2011-11-29,5,89,89,4,49
2011-11-30,6,91,90,4,50
2011-12-01,5,87,89,5,49
2011-12-02,6,78,80,4,43
2011-12-03,4,62,64,3,40
2011-12-04,3,64,73,4,40
2011-12-05,4,80,87,4,47
2011-12-06,4,85,90,6,49
2011-12-07,4,86,88,6,48
2011-12-08,4,84,87,6,49
2011-12-09,3,80,83,6,48
2011-12-10,3,67,69,4,39
2011-12-11,3,69,77,5,39
2011-12-12,3,80,85,4,48
2011-12-13,3,80,86,5,50
2011-12-14,3,78,83,5,58
2011-12-15,3,78,76,5,53
2011-12-16,3,66,68,4,45
2011-12-17,2,54,59,2,38
2011-12-18,2,57,62,3,36
2011-12-19,2,65,75,4,46
2011-12-20,2,63,74,4,44
2011-12-21,3,62,69,3,45
2011-12-22,2,59,64,3,41
2011-12-23,2,47,58,2,38
2011-12-24,1,36,52,2,30
2011-12-25,2,38,50,2,37
2011-12-26,1,42,50,2,37
2011-12-27,1,58,56,3,40
2011-12-28,2,64,58,2,46
2011-12-29,2,71,59,3,47
2011-12-30,2,59,58,2,43
2011-12-31,2,48,53,2,34
2012-01-01,1,51,53,2,38
2012-01-02,2,61,58,5,49
2012-01-03,2,76,63,5,49
2012-01-04,2,76,66,5,50
2012-01-05,3,74,69,5,52
2012-01-06,3,74,65,5,48
2012-01-07,2,60,58,4,46
2012-01-08,2,58,66,4,46
2012-01-09,3,81,71,8,54
2012-01-10,3,79,69,8,50
2012-01-11,4,78,73,10,48
2012-01-12,3,77,69,11,50
2012-01-13,3,80,63,8,52
2012-01-14,2,59,57,5,48
2012-01-15,2,60,65,7,46
2012-01-16,3,71,67,7,56
2012-01-17,2,76,68,7,51
2012-01-18,3,78,68,7,49
2012-01-19,3,88,67,8,49
2012-01-20,3,81,66,7,45
2012-01-21,2,67,56,7,40
2012-01-22,2,71,62,26,44
2012-01-23,3,88,71,12,48
2012-01-24,3,97,73,8,50
2012-01-25,5,100,73,10,48
2012-01-26,4,92,70,12,48
2012-01-27,4,80,62,13,45
2012-01-28,3,62,55,7,40
2012-01-29,3,67,61,7,43
2012-01-30,3,83,73,9,50
2012-01-31,3,88,71,8,48
2012-02-01,3,80,68,7,46
2012-02-02,3,80,68,7,44
2012-02-03,3,73,64,6,44
2012-02-04,3,57,56,4,37
2012-02-05,3,60,63,4,40
2012-02-06,8,73,70,5,43
2012-02-07,8,82,76,6,45
2012-02-08,6,80,72,6,45
2012-02-09,7,77,75,8,42
2012-02-10,6,71,68,7,43
2012-02-11,5,59,58,5,36
2012-02-12,5,59,65,5,39
2012-02-13,5,74,75,8,46
2012-02-14,5,78,71,9,44
2012-02-15,5,81,75,10,44
2012-02-16,6,77,74,9,44
2012-02-17,6,73,66,7,43
2012-02-18,4,54,59,7,35
2012-02-19,5,59,64,8,37
2012-02-20,9,75,74,6,42
2012-02-21,14,88,76,6,49
2012-02-22,8,82,75,6,45
2012-02-23,6,75,77,5,43
2012-02-24,5,69,65,5,43
2012-02-25,3,55,56,4,38
2012-02-26,4,55,63,6,42
2012-02-27,5,74,71,8,46
2012-02-28,4,75,78,9,47
2012-02-29,6,76,74,8,46
2012-03-01,4,71,76,7,45
2012-03-02,4,65,65,7,43
2012-03-03,3,50,57,4,39
2012-03-04,3,49,63,5,43
2012-03-05,4,74,83,6,52
2012-03-06,4,79,83,7,50
2012-03-07,4,77,82,6,53
2012-03-08,5,78,84,5,51
2012-03-09,5,78,77,5,48
2012-03-10,3,52,61,4,38
2012-03-11,3,49,68,7,42
2012-03-12,4,75,78,9,50
2012-03-13,4,74,82,7,49
2012-03-14,4,74,80,7,50
2012-03-15,4,70,78,6,44
2012-03-16,4,62,70,5,43
2012-03-17,2,46,56,4,38
2012-03-18,2,51,62,5,43
2012-03-19,3,74,78,7,48
2012-03-20,3,76,80,7,46
2012-03-21,3,77,79,9,43
2012-03-22,3,76,79,7,44
2012-03-23,2,65,66,7,42
2012-03-24,2,49,58,5,34
2012-03-25,3,52,67,12,37
2012-03-26,3,72,80,9,46
2012-03-27,3,75,83,8,49
2012-03-28,3,74,82,7,45
2012-03-29,3,75,84,6,42
2012-03-30,3,66,80,7,43
2012-03-31,2,47,60,5,35
2012-04-01,2,50,63,6,40
2012-04-02,3,69,75,7,47
2012-04-03,2,71,75,6,46
2012-04-04,3,73,76,8,47
2012-04-05,2,68,68,6,48
2012-04-06,2,60,59,4,44
2012-04-07,1,47,58,4,38
2012-04-08,2,46,63,3,36
2012-04-09,2,62,74,4,43
2012-04-10,3,76,80,6,48
2012-04-11,3,75,83,7,47
2012-04-12,2,74,82,7,44
2012-04-13,2,66,71,7,44
2012-04-14,2,50,61,5,36
2012-04-15,2,51,68,6,40
2012-04-16,3,75,87,7,44
2012-04-17,3,80,84,7,45
2012-04-18,2,81,86,7,45
2012-04-19,3,79,89,8,43
2012-04-20,3,68,77,6,42
2012-04-21,2,48,63,5,38
2012-04-22,2,51,72,7,41
2012-04-23,3,76,89,12,50
2012-04-24,3,81,90,17,46
2012-04-25,3,79,90,11,44
2012-04-26,3,84,84,10,44
2012-04-27,3,74,81,8,40
2012-04-28,2,51,65,6,35
2012-04-29,2,54,72,10,37
2012-04-30,3,76,82,10,42
2012-05-01,3,83,89,9,42
2012-05-02,3,79,87,11,45
2012-05-03,3,76,81,12,42
2012-05-04,3,66,76,15,40
2012-05-05,2,46,62,13,37
2012-05-06,3,46,73,38,38
2012-05-07,3,71,86,27,55
2012-05-08,7,80,92,13,51
2012-05-09,7,81,93,12,53
2012-05-10,5,76,87,9,49
2012-05-11,4,66,80,7,45
2012-05-12,4,46,63,5,37
2012-05-13,3,52,70,5,43
2012-05-14,4,77,91,7,52
2012-05-15,4,83,90,9,57
2012-05-16,4,87,93,8,56
2012-05-17,3,85,100,7,53
2012-05-18,3,74,90,10,55
2012-05-19,3,51,70,7,42
2012-05-20,2,55,84,5,41
2012-05-21,3,71,91,7,53
2012-05-22,3,75,91,6,53
2012-05-23,2,76,91,7,59
2012-05-24,3,72,89,6,57
2012-05-25,3,62,79,6,52
2012-05-26,2,45,67,4,42
2012-05-27,2,47,77,6,41
2012-05-28,3,59,84,6,46
2012-05-29,3,70,87,8,54
2012-05-30,3,69,86,10,60
2012-05-31,3,68,85,18,60
2012-06-01,3,64,80,22,61
2012-06-02,2,46,64,9,44
2012-06-03,1,28,46,5,28
2012-06-04,2,38,51,5,35
2012-06-05,2,40,50,5,35
2012-06-06,2,42,51,5,35
2012-06-07,2,42,51,4,32
2012-06-08,4,41,46,3,32
2012-06-09,7,28,41,2,27
2012-06-10,9,28,44,3,29
2012-06-11,8,40,51,3,38
2012-06-12,5,44,52,4,34
2012-06-13,4,44,52,4,33
2012-06-14,4,44,53,3,32
2012-06-15,3,40,47,3,30
2012-06-16,2,28,40,3,26
2012-06-17,4,30,45,6,30
2012-06-18,4,42,50,6,35
2012-06-19,3,44,51,4,33
2012-06-20,4,43,49,4,32
2012-06-21,3,41,47,3,29
2012-06-22,3,39,43,3,29
2012-06-23,2,28,38,2,23
2012-06-24,2,28,40,4,27
2012-06-25,3,42,46,5,31
2012-06-26,3,44,46,4,31
2012-06-27,2,41,45,4,31
2012-06-28,2,43,44,3,29
2012-06-29,3,37,39,3,28
2012-06-30,2,28,34,3,26
2012-07-01,2,28,35,4,26
2012-07-02,2,39,40,4,29
2012-07-03,2,39,38,4,31
2012-07-04,1,34,38,4,28
2012-07-05,2,38,38,5,30
2012-07-06,2,36,37,5,30
2012-07-07,1,29,33,6,25
2012-07-08,1,27,36,5,28
2012-07-09,2,41,40,7,33
2012-07-10,2,44,41,9,32
2012-07-11,2,42,45,7,31
2012-07-12,2,42,42,9,32
2012-07-13,2,39,38,10,31
2012-07-14,1,28,34,6,26
2012-07-15,1,29,38,7,26
2012-07-16,2,39,41,11,31
2012-07-17,2,44,39,11,31
2012-07-18,2,46,41,12,29
2012-07-19,2,42,41,14,29
2012-07-20,2,38,39,14,28
2012-07-21,1,28,34,10,25
2012-07-22,2,28,39,9,24
2012-07-23,3,41,43,13,36
2012-07-24,3,43,43,14,34
2012-07-25,3,44,45,15,32
2012-07-26,2,42,42,15,31
2012-07-27,2,38,39,15,27
2012-07-28,2,30,32,14,23
2012-07-29,2,30,36,100,25
2012-07-30,2,39,39,92,31
2012-07-31,2,41,42,17,30
2012-08-01,2,42,40,16,27
2012-08-02,2,41,39,13,29
2012-08-03,2,37,36,6,27
2012-08-04,1,28,32,3,22
2012-08-05,1,27,35,3,24
2012-08-06,2,40,38,4,28
2012-08-07,2,41,39,4,29
2012-08-08,2,41,39,4,27
2012-08-09,2,40,38,3,27
2012-08-10,2,37,36,3,25
2012-08-11,2,30,32,3,22
2012-08-12,2,31,36,3,22
2012-08-13,2,44,42,4,28
2012-08-14,3,46,41,3,29
2012-08-15,3,46,40,4,26
2012-08-16,2,45,41,4,27
2012-08-17,2,42,38,3,27
2012-08-18,2,29,33,3,22
2012-08-19,2,29,37,7,22
2012-08-20,2,42,42,7,29
2012-08-21,1,43,42,10,27
2012-08-22,2,44,45,5,28
2012-08-23,2,43,46,3,30
2012-08-24,2,38,43,3,26
2012-08-25,1,28,35,2,23
2012-08-26,2,27,38,3,23
2012-08-27,2,41,41,3,27
2012-08-28,2,46,44,3,28
2012-08-29,2,50,43,3,27
2012-08-30,4,56,43,3,26
2012-08-31,4,48,37,3,26
2012-09-01,2,33,34,2,23
2012-09-02,2,34,36,3,23
2012-09-03,3,40,42,3,28
2012-09-04,4,60,43,4,28
2012-09-05,5,74,44,6,29
2012-09-06,5,64,46,3,28
2012-09-07,8,58,41,3,29
2012-09-08,3,35,38,3,22
2012-09-09,2,36,40,2,24
2012-09-10,4,48,45,4,29
2012-09-11,4,50,45,4,28
2012-09-12,4,49,44,4,40
2012-09-13,3,51,46,4,36
2012-09-14,2,44,40,4,33
2012-09-15,2,32,34,3,26
2012-09-16,2,33,40,4,27
2012-09-17,2,47,44,5,32
2012-09-18,3,52,45,4,31
2012-09-19,3,52,44,4,31
2012-09-20,3,52,44,4,30
2012-09-21,3,45,42,4,29
2012-09-22,2,32,36,2,25
2012-09-23,2,32,39,4,25
2012-09-24,3,46,46,5,29
2012-09-25,2,48,48,5,29
2012-09-26,2,49,51,4,29
2012-09-27,2,48,48,5,29
2012-09-28,2,46,44,4,26
2012-09-29,2,33,36,2,24
2012-09-30,2,35,41,4,25
2012-10-01,2,50,47,5,29
2012-10-02,3,51,49,5,27
2012-10-03,3,54,50,4,28
2012-10-04,3,68,49,4,28
2012-10-05,2,47,42,3,26
2012-10-06,1,32,37,3,22
2012-10-07,2,34,38,4,22
2012-10-08,2,46,48,6,27
2012-10-09,2,51,49,5,28
2012-10-10,2,49,50,6,28
2012-10-11,2,47,48,5,26
2012-10-12,3,46,45,4,27
2012-10-13,2,30,40,3,22
2012-10-14,2,32,48,4,22
2012-10-15,2,48,53,8,27
2012-10-16,3,53,54,7,28
2012-10-17,5,62,52,6,27
2012-10-18,3,52,51,5,27
2012-10-19,3,46,46,5,25
2012-10-20,2,31,41,4,21
2012-10-21,2,35,47,6,23
2012-10-22,3,48,52,7,25
2012-10-23,23,58,51,7,29
2012-10-24,5,52,56,6,28
2012-10-25,4,50,50,5,25
2012-10-26,3,46,44,5,25
2012-10-27,3,30,39,5,20
2012-10-28,3,31,44,5,21
2012-10-29,3,43,70,6,26
2012-10-30,3,44,62,6,26
2012-10-31,3,45,50,6,24
2012-11-01,4,47,46,6,25
2012-11-02,4,45,46,5,24
2012-11-03,3,33,42,5,20
2012-11-04,3,36,46,6,24
2012-11-05,5,53,51,9,26
2012-11-06,4,64,50,16,24
2012-11-07,6,100,51,50,27
2012-11-08,4,64,53,14,27
2012-11-09,2,53,46,9,25
2012-11-10,2,35,38,8,20
2012-11-11,2,34,44,9,23
2012-11-12,2,47,51,6,27
2012-11-13,2,52,52,5,25
2012-11-14,2,55,55,5,26
2012-11-15,2,51,53,4,27
2012-11-16,2,43,50,4,24
2012-11-17,2,31,40,3,21
2012-11-18,2,31,47,7,23
2012-11-19,2,45,50,6,26
2012-11-20,2,46,53,4,26
2012-11-21,2,41,46,4,25
2012-11-22,1,31,43,4,25
2012-11-23,2,31,41,3,27
2012-11-24,1,28,37,3,22
2012-11-25,2,30,43,5,23
2012-11-26,2,46,51,5,27
2012-11-27,2,49,52,5,28
2012-11-28,2,50,52,5,27
2012-11-29,2,50,49,4,26
2012-11-30,4,75,72,6,43
2012-12-01,2,53,55,5,39
2012-12-02,2,55,69,6,42
2012-12-03,3,81,82,8,44
2012-12-04,3,85,87,8,43
2012-12-05,3,86,79,9,45
2012-12-06,4,84,82,7,41
2012-12-07,2,72,70,6,39
2012-12-08,2,52,59,5,35
2012-12-09,2,51,67,8,39
2012-12-10,3,77,80,10,45
2012-12-11,5,82,77,9,44
2012-12-12,3,75,76,7,44
2012-12-13,3,73,75,7,43
2012-12-14,3,62,69,7,40
2012-12-15,2,44,55,7,34
2012-12-16,2,40,60,10,38
2012-12-17,2,58,70,8,42
2012-12-18,2,67,71,7,43
2012-12-19,3,61,71,6,43
2012-12-20,2,54,67,6,41
2012-12-21,2,48,60,4,40
2012-12-22,2,35,49,4,32
2012-12-23,1,33,52,5,33
2012-12-24,2,37,53,4,34
2012-12-25,1,28,46,3,38
2012-12-26,1,46,48,4,40
2012-12-27,1,61,52,4,45
2012-12-28,1,62,54,3,40
2012-12-29,2,51,51,3,37
2012-12-30,2,51,53,3,40
2012-12-31,2,61,52,3,36
2013-01-01,2,62,51,3,37
2013-01-02,2,100,59,3,50
2013-01-03,2,87,62,4,47
2013-01-04,2,81,65,5,48
2013-01-05,2,58,56,2,40
2013-01-06,2,59,58,4,40
2013-01-07,2,77,66,6,47
2013-01-08,4,82,66,5,48
2013-01-09,3,80,66,6,47
2013-01-10,4,84,70,6,47
2013-01-11,2,73,68,6,46
2013-01-12,2,53,55,9,39
2013-01-13,3,56,63,8,41
2013-01-14,3,95,76,9,50
2013-01-15,3,98,78,8,46
2013-01-16,2,88,77,8,45
2013-01-17,2,83,78,7,46
2013-01-18,2,75,75,7,41
2013-01-19,1,57,61,4,38
2013-01-20,2,52,67,6,41
2013-01-21,2,70,71,6,47
2013-01-22,2,81,71,7,45
2013-01-23,2,90,70,19,43
2013-01-24,2,84,69,12,42
2013-01-25,2,73,64,8,44
2013-01-26,1,54,56,7,40
2013-01-27,1,56,62,15,42
2013-01-28,2,79,69,10,48
2013-01-29,2,84,73,8,48
2013-01-30,2,81,73,8,47
2013-01-31,2,81,73,6,49
2013-02-01,2,73,69,6,49
2013-02-02,2,50,58,3,40
2013-02-03,1,50,65,4,45
2013-02-04,2,72,73,7,49
2013-02-05,2,83,76,6,48
2013-02-06,2,79,74,7,49
2013-02-07,2,75,75,6,49
2013-02-08,3,69,66,5,43
2013-02-09,2,50,58,4,39
2013-02-10,3,51,66,5,41
2013-02-11,2,76,74,5,47
2013-02-12,2,78,79,6,47
2013-02-13,2,87,70,6,46
2013-02-14,2,73,70,5,44
2013-02-15,2,61,65,5,42
2013-02-16,2,48,58,4,38
2013-02-17,2,48,68,4,42
2013-02-18,2,63,73,6,46
2013-02-19,2,76,80,5,45
2013-02-20,2,74,85,6,46
2013-02-21,2,77,82,7,46
2013-02-22,2,66,78,6,47
2013-02-23,1,54,80,6,43
2013-02-24,1,49,91,8,42
2013-02-25,2,73,89,9,47
2013-02-26,1,82,89,8,49
2013-02-27,2,82,88,7,49
2013-02-28,2,88,87,7,56
2013-03-01,2,81,83,7,53
2013-03-02,2,58,79,5,44
2013-03-03,2,58,94,10,46
2013-03-04,3,82,92,9,53
2013-03-05,2,83,90,9,54
2013-03-06,2,84,85,8,51
2013-03-07,2,80,85,8,55
2013-03-08,2,73,80,8,47
2013-03-09,1,52,69,6,42
2013-03-10,1,53,76,10,47
2013-03-11,2,77,86,13,53
2013-03-12,2,80,88,15,50
2013-03-13,4,80,85,9,50
2013-03-14,3,80,84,9,50
2013-03-15,4,72,74,7,45
2013-03-16,11,52,70,7,42
2013-03-17,16,51,81,10,45
2013-03-18,28,81,94,12,61
2013-03-19,22,83,97,11,58
2013-03-20,16,87,97,8,49
2013-03-21,12,78,92,12,50
2013-03-22,13,70,85,7,48
2013-03-23,12,53,73,5,40
2013-03-24,13,56,85,7,46
2013-03-25,23,80,100,8,55
2013-03-26,13,81,93,7,55
2013-03-27,9,80,89,7,55
2013-03-28,7,73,79,6,55
2013-03-29,5,56,71,4,49
2013-03-30,4,48,68,3,42
2013-03-31,5,47,76,4,45
2013-04-01,5,69,79,5,45
2013-04-02,5,78,85,6,54
2013-04-03,5,76,85,9,52
2013-04-04,4,77,90,7,51
2013-04-05,3,67,81,7,49
2013-04-06,2,52,73,6,41
2013-04-07,3,52,82,22,46
2013-04-08,4,77,89,12,54
2013-04-09,4,82,91,9,51
2013-04-10,4,86,92,11,51
2013-04-11,4,76,89,7,51
2013-04-12,4,73,88,7,48
2013-04-13,3,52,70,5,40
2013-04-14,3,57,81,12,42
2013-04-15,3,78,96,12,51
2013-04-16,3,79,99,8,49
2013-04-17,3,84,100,8,47
2013-04-18,3,80,91,7,47
2013-04-19,3,65,87,7,43
2013-04-20,2,43,72,5,38
2013-04-21,2,53,80,6,42
2013-04-22,2,76,92,7,49
2013-04-23,3,81,95,8,46
2013-04-24,3,85,96,8,44
2013-04-25,3,81,98,5,47
2013-04-26,3,69,86,6,43
2013-04-27,2,49,70,4,38
2013-04-28,2,52,84,6,41
2013-04-29,3,84,94,9,49
2013-04-30,3,81,92,6,47
2013-05-01,2,81,95,8,47
2013-05-02,2,78,93,7,48
2013-05-03,2,68,84,5,48
2013-05-04,2,47,70,4,38
2013-05-05,2,45,78,5,42
2013-05-06,2,70,97,8,47
2013-05-07,2,80,95,9,48
2013-05-08,3,80,100,9,44
2013-05-09,3,75,93,9,47
2013-05-10,3,68,80,7,47
2013-05-11,1,46,67,5,39
2013-05-12,2,45,73,6,45
2013-05-13,2,74,91,10,51
2013-05-14,2,77,92,10,48
2013-05-15,2,75,90,11,52
2013-05-16,2,71,90,10,51
2013-05-17,2,66,77,7,49
2013-05-18,2,44,63,4,37
2013-05-19,2,47,74,6,40
2013-05-20,2,71,85,8,49
2013-05-21,2,71,88,8,48
2013-05-22,2,71,86,10,51
2013-05-23,2,69,83,8,51
2013-05-24,2,60,75,8,47
2013-05-25,1,40,60,6,42
2013-05-26,2,44,68,15,44
2013-05-27,1,47,77,16,49
2013-05-28,2,70,84,8,49
2013-05-29,2,81,100,9,56
2013-05-30,2,83,96,7,58
2013-05-31,2,70,86,7,54
2013-06-01,2,48,71,5,48
2013-06-02,1,51,80,7,50
2013-06-03,2,76,91,8,59
2013-06-04,2,76,93,8,57
2013-06-05,2,80,90,9,53
2013-06-06,3,76,92,8,59
2013-06-07,2,70,78,6,54
2013-06-08,2,51,69,5,44
2013-06-09,2,49,75,7,52
2013-06-10,2,76,84,9,65
2013-06-11,2,75,88,9,70
2013-06-12,2,74,96,10,61
2013-06-13,2,75,90,11,58
2013-06-14,1,71,83,8,57
2013-06-15,1,50,67,6,47
2013-06-16,2,44,71,9,49
2013-06-17,2,71,84,9,55
2013-06-18,2,80,83,8,58
2013-06-19,3,77,83,7,57
2013-06-20,2,73,75,8,62
2013-06-21,2,61,71,6,58
2013-06-22,1,49,67,7,52
2013-06-23,2,47,71,9,53
2013-06-24,2,76,78,8,62
2013-06-25,2,78,77,8,62
2013-06-26,2,73,81,7,64
2013-06-27,2,73,75,6,58
2013-06-28,2,70,69,6,54
2013-06-29,2,49,65,4,51
2013-06-30,2,51,65,5,49
2013-07-01,2,73,68,5,59
2013-07-02,2,78,72,5,59
2013-07-03,2,69,77,5,59
2013-07-04,2,57,75,6,56
2013-07-05,2,57,65,6,58
2013-07-06,2,47,62,4,47
2013-07-07,2,49,67,6,51
2013-07-08,3,77,71,6,61
2013-07-09,2,77,76,6,59
2013-07-10,3,77,78,5,59
2013-07-11,2,77,77,5,63
2013-07-12,2,70,74,5,56
2013-07-13,1,47,63,4,49
2013-07-14,2,49,65,4,52
2013-07-15,1,74,70,4,58
2013-07-16,2,79,76,5,58
2013-07-17,2,79,75,6,57
2013-07-18,2,80,70,6,58
2013-07-19,4,78,69,4,55
2013-07-20,2,52,60,3,45
2013-07-21,3,54,65,4,49
2013-07-22,2,81,71,5,56
2013-07-23,2,86,73,5,55
2013-07-24,3,82,74,6,59
2013-07-25,2,83,71,4,58
2013-07-26,2,76,64,5,55
2013-07-27,2,52,62,4,46
2013-07-28,2,55,66,5,49
2013-07-29,2,80,74,6,60
2013-07-30,2,83,77,4,61
2013-07-31,2,79,78,4,61
2013-08-01,2,77,75,4,59
2013-08-02,2,72,77,4,56
2013-08-03,2,50,71,3,49
2013-08-04,2,52,72,3,50
2013-08-05,2,78,69,5,58
2013-08-06,2,80,76,5,59
2013-08-07,2,77,75,5,60
2013-08-08,2,78,72,5,62
2013-08-09,2,69,70,4,60
2013-08-10,2,54,65,3,46
2013-08-11,2,51,70,4,50
2013-08-12,1,76,76,5,58
2013-08-13,2,79,80,5,58
2013-08-14,1,81,79,5,61
2013-08-15,2,81,81,5,56
2013-08-16,1,71,76,5,56
2013-08-17,2,47,76,4,51
2013-08-18,2,49,76,3,54
2013-08-19,1,75,81,5,63
2013-08-20,2,77,86,7,67
2013-08-21,3,77,87,6,64
2013-08-22,2,78,87,7,64
2013-08-23,2,73,78,6,55
2013-08-24,1,54,71,4,51
2013-08-25,1,51,73,6,52
2013-08-26,1,68,77,7,61
2013-08-27,1,29,31,3,22
2013-08-28,1,28,33,3,23
2013-08-29,1,27,32,3,22
2013-08-30,1,24,31,3,21
2013-08-31,0,16,27,5,18
2013-09-01,0,16,28,4,17
2013-09-02,0,20,31,5,20
2013-09-03,1,26,34,4,22
2013-09-04,1,28,33,3,20
2013-09-05,1,28,33,4,20
2013-09-06,0,25,31,3,19
2013-09-07,1,18,25,3,16
2013-09-08,1,17,31,3,18
2013-09-09,1,27,32,4,20
2013-09-10,1,29,32,4,23
2013-09-11,1,29,33,4,22
2013-09-12,1,29,32,4,20
2013-09-13,1,27,29,3,19
2013-09-14,1,18,24,3,17
2013-09-15,0,19,27,4,16
2013-09-16,1,29,30,4,22
2013-09-17,1,30,30,4,20
2013-09-18,1,31,31,4,20
2013-09-19,0,31,29,3,21
2013-09-20,1,27,27,3,19
2013-09-21,0,20,23,2,17
2013-09-22,1,19,27,3,17
2013-09-23,1,31,31,4,21
2013-09-24,1,30,34,4,20
2013-09-25,1,34,32,4,20
2013-09-26,1,34,32,4,19
2013-09-27,1,33,28,3,18
2013-09-28,1,23,24,2,17
2013-09-29,0,24,28,3,17
2013-09-30,1,42,32,4,21
2013-10-01,1,54,37,4,22
